Date,Open,High,Low,Close,Volume
2024-09-23,5801.15,5813.61,5782.25,5802.7,4436641714
2024-09-25,5640.88,5653.14,5594.79,5623.84,4173207879
2024-09-26,5741.94,5762.81,5721.33,5745.8,3818842389
2024-10-01,5798.24,5810.27,5769.14,5802.48,3602628444
2024-10-02,5675.31,5699.94,5655.71,5678.65,3614872806
2024-10-03,5804.3,5805.38,5772.43,5799.19,4535136740
2024-10-08,5725.1,5735.19,5701.63,5711.41,3900513954
2024-10-09,5826.31,5845.86,5780.82,5807.67,3741197815
2024-10-10,5891.23,5899.39,5856.37,5873.75,4516722157
2024-10-15,5806.55,5806.64,5767.4,5788.47,4613271972
2024-10-16,5994.14,6007.27,5972.47,5985.94,4288818840
2024-10-17,6003.22,6010.45,5986.17,5987.39,3662852265
2024-10-22,5890.27,5890.43,5851.33,5873.05,4210538856
2024-10-23,5944.75,5968.01,5917.7,5948.79,4081447012
2024-10-24,5962.45,5984.41,5924.79,5943.02,4507917981
2024-10-29,6048.17,6069.42,6031.53,6056.36,4398291718
2024-10-30,5937.68,5938.35,5910.43,5928.21,4400404332
2024-11-01,6014.42,6030.07,5988.44,6023.03,4623133531
2024-11-05,6055.74,6056.52,6011.93,6040.86,4653383229
2024-11-06,6038.85,6067.13,6019.02,6041.34,4246504028
2024-11-08,5904.77,5908.13,5897.98,5902.63,4219546772
2024-11-11,6042.77,6065.84,6031.67,6059.69,4332551448
2024-11-12,5947.08,5969.93,5923.18,5948.63,3875175898
2024-11-13,6036.14,6056.71,6005.49,6032.46,4818775217
2024-11-15,6026.61,6040.27,5989.56,6012.5,4094469111
2024-11-18,5825.55,5870.16,5811.99,5840.89,4670451008
2024-11-19,5864.06,5865.25,5836.73,5852.54,4744840298
2024-11-21,5815.03,5848.42,5805.58,5825.08,4344277351
2024-11-22,5983.41,6008.45,5971.01,5974.93,4101019582
2024-11-25,5866.25,5876.27,5842.89,5851.46,4811588258
2024-11-26,5773.91,5795.47,5757.85,5786.61,4203815010
2024-11-28,5801.45,5814.89,5789.07,5801.61,4164548720
2024-11-29,5942.07,5945.3,5920.36,5924.99,4984338372
2024-12-02,5828.39,5848.67,5826.35,5836.86,4605530453
2024-12-03,5767.53,5786.18,5740.29,5784.32,4568695223
2024-12-05,5992.31,6020.67,5947.28,5976.47,4401934392
2024-12-06,5807.79,5820.87,5782.05,5796.05,4913393675
2024-12-09,5858.8,5876.32,5829.89,5854.9,4800993720
2024-12-10,5996.59,6023.11,5973.03,5981.81,3961629965
2024-12-12,6013.77,6028.08,5994.51,6021.38,4039511684
2024-12-13,5931.27,5957.28,5902.41,5936.05,4764285872
2024-12-16,5842.25,5854.83,5813.82,5843.89,3910076948
2024-12-17,5894.53,5903.63,5877.62,5877.7,4062956966
2024-12-19,5827.75,5851.26,5812.67,5843.77,4007399365
2024-12-20,5960.38,5971.68,5936.4,5953.89,3986147534
2024-12-23,6069.75,6076.59,6056.19,6074.01,4527801664
2024-12-24,5982.97,5987.1,5947.76,5977.01,4455560063
2024-12-26,5986.99,6006.4,5976.8,5985.17,4218555295
2024-12-27,5909.7,5930.65,5885.49,5895.51,3964527897
2024-12-30,5977.62,5980.68,5963.04,5974.92,3957703824
2025-01-01,6052.47,6072.03,6049.39,6054.87,3837354141
2025-01-02,6037.39,6043.4,5997.56,6018.6,3928556114
2025-01-03,6045.44,6047.64,6016.09,6038.24,3881120566
2025-01-06,6116.56,6141.25,6094.44,6113.35,4638233757
2025-01-08,5916.2,5937.2,5891.09,5923.11,3939469054
2025-01-09,6056.24,6056.8,6029.83,6050.39,4215976081
2025-01-10,5872.98,5891.23,5861.57,5889.16,4273299776
2025-01-13,6006.86,6023.59,6005.45,6008.53,4637601749
2025-01-15,5893.11,5911.28,5872.38,5900.69,4340706160
2025-01-16,5987.06,5994.82,5975.33,5983.05,4623654166
2025-01-17,6047.97,6061.33,6026.97,6051.42,4253730603
2025-01-20,5889.78,5915.02,5882.77,5887.82,3697450049
2025-01-22,5941.86,5969.77,5929.32,5932.02,3836607344
2025-01-23,5904.36,5924.95,5878.09,5912.53,4066970621
2025-01-24,6007.41,6014.14,5990.2,5992.09,4367417180
2025-01-27,5882.36,5890.22,5847.66,5863.62,3801370298
2025-01-29,5951.67,5977.69,5928.04,5970.38,4089878317
2025-01-30,5890.28,5905.85,5870.09,5893.43,3891392193
2025-02-03,6029.7,6062.95,6027.35,6042.16,4258742659
2025-02-05,6052.07,6074.62,6024.38,6037.98,4601734173
2025-02-06,6039.53,6060.77,6030.05,6031.75,4166607872
2025-02-10,5945.68,5974.52,5913.23,5939.78,4542105037
2025-02-12,5925.25,5927.82,5903.37,5923.03,4341508660
2025-02-13,6009.37,6038.9,6003.32,6027.19,4144321645
2025-02-17,5887.63,5901.83,5862.67,5884.13,3890153051
2025-02-19,6031.08,6046.88,5988.06,6011.22,4048580556
2025-02-20,5900.25,5927.13,5896.72,5915.13,3828664411
2025-02-24,6025.95,6047.38,6000.78,6027.46,4582278243
2025-02-26,5868.13,5892.39,5844.27,5884.72,4437003302
2025-02-27,5983.76,6023.98,5981.69,6000.98,4583475796
2025-03-03,6019.36,6029.95,5987.31,6005.08,4000661004
2025-03-05,5955.91,5975.55,5951.98,5970.88,4271982185
2025-03-06,5922.73,5948.85,5919.33,5922.41,3869139492
2025-03-10,5988.43,5993.56,5978.38,5988.3,4657227470
2025-03-12,5953.99,5989.43,5942.03,5969.35,3992442113
2025-03-13,5925.62,5948.54,5907.02,5919.53,4323050708
2025-03-17,5939.96,5944.25,5898.86,5927.95,3887778589
2025-03-19,6073.33,6102.62,6054.61,6061.65,4553169986
2025-03-20,5945.06,5971.98,5929.39,5960.9,3747653417
2025-03-24,5853.3,5894.14,5850.34,5871.09,3956349022
2025-03-26,5877.29,5899.59,5871.11,5886.41,3841963027
2025-03-27,6068.64,6109.74,6039.18,6080.74,4154579747
2025-04-01,5994.63,6013.24,5983.72,5990.66,4287742657
2025-04-02,6044.55,6074.94,6035.03,6045.4,3964262837
2025-04-03,6084.6,6086.09,6056.87,6072.66,4363287260
2025-04-08,5903.72,5920.76,5880.12,5917.08,4049095707
2025-04-09,6114.34,6142.92,6107.63,6120.82,3844969683
2025-04-11,6059.77,6078.41,6021.89,6048.03,4075050547
2025-04-15,6057.93,6063.17,6011.89,6041.31,4450034076
2025-04-16,5989.99,6025.58,5964.97,5999.8,4233400796
2025-04-18,6114.68,6149.96,6106.26,6121.34,3657731788
2025-04-21,6038.55,6062.03,6008.28,6026.72,4054429546
2025-04-22,6006.25,6010.89,5987.53,5987.97,3520553740
2025-04-23,5940.86,5970.76,5906.16,5925.29,3512493288
2025-04-25,5921.59,5945.92,5893.44,5933.91,3996296718
2025-04-28,6075.67,6100.21,6041.14,6067.99,3942346873
2025-04-29,5990.09,6014.05,5962.26,6003.35,4170761592
2025-05-01,6048.8,6072.61,6026.48,6038.08,3707144920
2025-05-02,6153.68,6170.54,6125.96,6160.55,3556597278
2025-05-05,5957.72,5990.3,5955.85,5967.56,4246605874
2025-05-06,6018.22,6059.31,6016.63,6037.43,4114886923
2025-05-08,5984.32,6009.35,5961.37,5982.29,4009212250
2025-05-09,6174.48,6196.91,6168.25,6175.27,3692328874
2025-05-12,6117.94,6134.88,6108.71,6111.75,4137126151
2025-05-13,6059.66,6073.46,6038.37,6061.45,3969419189
2025-05-15,6148.41,6158.93,6146.24,6150.69,3999667338
2025-05-16,6182.0,6190.72,6177.25,6181.47,4317580517
2025-05-19,6177.52,6189.91,6156.87,6174.62,3787159183
2025-05-20,6128.08,6156.32,6106.37,6146.09,4168766757
2025-05-22,6222.63,6238.02,6187.53,6208.51,3440515129
2025-05-23,6062.32,6085.63,6050.1,6078.61,3440932919
2025-05-26,6043.39,6079.71,6035.78,6062.72,3830440583
2025-05-27,6208.16,6219.39,6208.01,6216.66,3614429769
2025-05-29,6237.09,6266.76,6190.23,6218.13,3771991086
2025-05-30,6159.13,6179.17,6158.93,6175.37,4148821126
2025-06-02,6059.04,6096.49,6030.67,6066.7,4089449145
2025-06-03,6013.86,6046.48,6001.8,6021.77,4279358872
2025-06-05,6051.12,6064.62,6031.24,6062.77,3946017518
2025-06-06,6086.57,6106.78,6068.82,6094.5,3327968070
2025-06-09,6175.61,6188.92,6154.42,6188.15,4138503956
2025-06-11,6210.49,6231.6,6183.4,6214.69,3724453881
2025-06-12,6098.24,6121.49,6065.27,6088.71,4216889693
2025-06-13,6194.1,6232.12,6172.41,6208.94,3839702667
2025-06-16,6088.29,6118.23,6053.49,6070.54,3259307267
2025-06-18,6135.38,6161.69,6131.11,6154.9,3284852830
2025-06-19,6266.66,6295.16,6243.44,6266.28,3775207762
2025-06-23,6192.63,6193.88,6175.59,6178.95,3482078121
2025-06-25,6105.69,6125.66,6079.21,6119.36,4103052103
2025-06-26,6289.8,6327.28,6278.74,6304.2,3684410770
2025-07-01,6179.11,6207.0,6150.42,6171.18,3668515041
2025-07-02,6151.01,6178.14,6131.45,6151.69,3880344011
2025-07-03,6209.89,6211.02,6176.38,6205.77,3958703784
2025-07-08,6249.1,6288.95,6229.54,6259.83,3712048188
2025-07-09,6304.02,6330.93,6296.41,6299.56,3382416061
2025-07-10,6131.65,6173.89,6113.14,6147.64,4096149993
2025-07-15,6292.96,6298.99,6275.4,6280.07,3391489176
2025-07-16,6116.55,6129.2,6112.82,6117.38,3354441562
2025-07-17,6189.36,6225.29,6166.55,6197.29,3365659017
2025-07-22,6309.95,6319.63,6290.36,6309.91,3301547143
2025-07-23,6257.06,6266.43,6246.75,6249.72,3883826048
2025-07-24,6390.15,6415.43,6377.07,6383.32,4192857656
2025-07-29,6142.85,6166.06,6118.16,6149.85,3789698553
2025-07-30,6332.8,6364.31,6313.01,6343.38,4054775603
2025-08-01,6366.84,6389.98,6323.01,6349.98,3970525480
2025-08-05,6164.5,6178.62,6156.4,6159.98,3354270535
2025-08-06,6228.52,6232.41,6199.0,6209.4,3520741990
2025-08-08,6231.48,6245.41,6211.0,6235.38,3324758551
2025-08-12,6342.23,6361.49,6313.1,6358.52,3553586720
2025-08-13,6244.67,6269.85,6234.0,6257.53,3703061480
2025-08-15,6304.06,6341.77,6303.24,6318.62,3573806364
2025-08-19,6371.54,6390.36,6355.01,6388.91,4186415023
2025-08-20,6257.01,6266.81,6231.55,6266.58,3510280023
2025-08-22,6247.16,6264.72,6227.52,6256.24,3935536111
2025-08-26,6217.39,6222.48,6197.01,6213.43,3817681464
2025-08-27,6288.47,6301.43,6254.33,6272.01,3608854592
2025-08-29,6182.1,6199.78,6170.63,6186.27,4062976805
2025-09-01,6236.13,6254.34,6193.34,6222.88,4152450262
2025-09-02,6327.13,6370.04,6301.21,6341.24,4173363961
2025-09-03,6190.62,6199.81,6163.28,6184.69,4314497583
2025-09-05,6243.24,6279.99,6218.34,6252.3,3427069370
2025-09-08,6194.69,6233.33,6187.16,6210.9,4143777045
2025-09-09,6240.4,6279.52,6217.77,6253.99,3443075893
2025-09-11,6339.08,6365.03,6314.76,6349.39,4412046085
2025-09-12,6267.87,6280.14,6257.99,6269.66,4371108540
2025-09-15,6355.16,6355.28,6341.13,6352.89,4285218403
2025-09-16,6227.8,6238.01,6205.18,6237.14,3902542787
2025-09-18,6483.11,6492.46,6449.55,6477.63,3457520218
2025-09-19,6435.93,6451.11,6407.54,6445.12,3817451108
2025-09-22,6384.25,6410.68,6361.13,6368.24,3895466112
2025-09-23,6474.29,6516.44,6452.56,6489.15,3580432218
2025-09-25,6320.46,6353.59,6303.06,6328.09,3737134223
2025-09-26,6501.98,6526.7,6481.43,6490.97,3931524286
2025-09-29,6301.79,6324.19,6292.22,6292.68,3868613494
2025-10-01,6490.37,6520.05,6460.37,6506.04,4274834061
2025-10-02,6308.64,6320.92,6288.37,6309.18,3711634072
2025-10-03,6419.35,6447.6,6401.63,6425.08,3720602265
2025-10-06,6423.93,6460.04,6408.65,6434.22,3809287715
2025-10-08,6458.95,6481.63,6450.68,6467.51,4241815189
2025-10-09,6358.46,6388.21,6335.56,6360.69,3666523579
2025-10-10,6439.74,6467.39,6430.34,6448.65,3990290463
2025-10-13,6503.95,6515.31,6489.57,6496.71,4215065835
2025-10-15,6324.93,6350.45,6291.68,6316.79,4365043481
2025-10-16,6461.43,6488.48,6432.08,6473.02,3606349584
2025-10-17,6477.66,6478.04,6444.23,6461.63,3692523861
2025-10-20,6468.28,6495.77,6463.56,6480.52,4310228404
2025-10-22,6357.26,6386.97,6336.96,6342.39,4048337399
2025-10-23,6289.07,6323.31,6285.07,6307.89,4077423213
2025-10-24,6478.07,6514.45,6470.87,6498.04,3777467792
2025-10-27,6318.04,6350.12,6298.76,6330.12,3604457051
2025-10-29,6374.35,6382.36,6356.45,6368.31,4382636552
2025-10-30,6419.95,6439.81,6405.66,6437.28,4149581008
